match_id,ball,city,batting_team,toss_decision,target,bowling_team,current_score,runs_left,balls_left,wickets_left,crr,rrr,result
234,2,Mumbai,Mumbai Indians,bat,168,Chennai Super Kings,23,146,88,9,4.3125,9.954545454545455,0
88,2,Kolkata,Royal Challengers Bangalore,bat,129,Kolkata Knight Riders,43,87,70,8,5.16,7.457142857142857,0
11137,1,Chennai,Chennai Super Kings,field,74,Royal Challengers Bangalore,53,22,47,8,4.3561643835616435,2.8085106382978724,1
306,1,Chennai,Mumbai Indians,field,185,Royal Challengers Bangalore,20,166,107,10,9.23076923076923,9.30841121495327,0
48,3,Chandigarh,Kolkata Knight Riders,field,167,Kings XI Punjab,152,16,3,4,7.794871794871795,32.0,0
11317,1,Kolkata,Delhi Capitals,field,183,Kolkata Knight Riders,1,183,119,10,6.0,9.22689075630252,1
48,3,Chandigarh,Kolkata Knight Riders,field,167,Kings XI Punjab,39,129,99,10,11.142857142857142,7.818181818181818,0
11341,4,Chennai,Delhi Capitals,field,186,Chennai Super Kings,4,183,116,10,6.0,9.46551724137931,0
7936,6,Jaipur,Rajasthan Royals,bat,188,Chennai Super Kings,106,83,48,7,8.833333333333334,10.375,1
193,1,Chandigarh,Kings XI Punjab,field,183,Rajasthan Royals,98,86,65,8,10.690909090909091,7.938461538461539,0
156,5,Centurion,Royal Challengers Bangalore,field,173,Kolkata Knight Riders,27,147,97,10,7.043478260869565,9.092783505154639,1
83,5,Jaipur,Rajasthan Royals,bat,109,Chennai Super Kings,0,110,115,10,0.0,5.739130434782608,1
7934,6,Kolkata,Kolkata Knight Riders,field,217,Mumbai Indians,94,124,36,2,6.714285714285714,20.666666666666668,0
536,4,Ahmedabad,Kings XI Punjab,field,191,Rajasthan Royals,92,100,44,7,7.2631578947368425,13.636363636363637,1
471,6,Abu Dhabi,Rajasthan Royals,field,70,Royal Challengers Bangalore,9,62,114,10,9.0,3.263157894736842,1
476,3,Abu Dhabi,Kolkata Knight Riders,bat,152,Rajasthan Royals,32,121,87,9,5.818181818181818,8.344827586206897,0
156,4,Centurion,Royal Challengers Bangalore,field,173,Kolkata Knight Riders,87,87,44,7,6.868421052631579,11.863636363636363,1
600,6,Mumbai,Mumbai Indians,field,174,Kolkata Knight Riders,68,107,78,8,9.714285714285714,8.23076923076923,1
440,6,Chandigarh,Kings XI Punjab,field,150,Sunrisers Hyderabad,71,80,42,6,5.461538461538462,11.428571428571429,0
11,6,Kolkata,Kolkata Knight Riders,field,170,Kings XI Punjab,107,64,66,9,11.88888888888889,5.818181818181818,1
430,8,Mumbai,Chennai Super Kings,bat,139,Mumbai Indians,75,65,34,1,5.232558139534884,11.470588235294118,0
190,2,Chennai,Chennai Super Kings,field,136,Kings XI Punjab,52,85,76,10,7.090909090909091,6.7105263157894735,0
135,4,Durban,Mumbai Indians,bat,119,Kings XI Punjab,62,58,44,6,4.894736842105263,7.909090909090909,0
88,4,Kolkata,Royal Challengers Bangalore,bat,129,Kolkata Knight Riders,48,82,68,8,5.538461538461538,7.235294117647059,0
11415,2,Hyderabad,Chennai Super Kings,bat,152,Mumbai Indians,77,76,52,7,6.794117647058823,8.76923076923077,0
173,3,Johannesburg,Royal Challengers Bangalore,field,146,Chennai Super Kings,82,65,57,8,7.809523809523809,6.842105263157895,1
532,6,Pune,Kolkata Knight Riders,field,155,Kings XI Punjab,68,88,60,5,6.8,8.8,1
205,4,Chandigarh,Royal Challengers Bangalore,bat,181,Kings XI Punjab,17,165,104,10,6.375,9.51923076923077,1
11316,4,Jaipur,Chennai Super Kings,field,158,Rajasthan Royals,66,93,50,6,5.6571428571428575,11.16,1
491,6,Cuttack,Kolkata Knight Riders,field,149,Kings XI Punjab,89,61,60,9,8.9,6.1,1
11140,6,Jaipur,Rajasthan Royals,field,200,Kings XI Punjab,110,91,42,8,8.461538461538462,13.0,0
538,2,Bangalore,Royal Challengers Bangalore,field,181,Chennai Super Kings,9,173,112,10,6.75,9.267857142857142,0
631,3,Kolkata,Sunrisers Hyderabad,field,171,Kolkata Knight Riders,3,169,117,10,6.0,8.666666666666666,0
7947,1,Hyderabad,Kolkata Knight Riders,bat,183,Sunrisers Hyderabad,117,67,47,9,9.616438356164384,8.553191489361701,1
534,1,Bangalore,Royal Challengers Bangalore,field,209,Mumbai Indians,56,154,65,8,6.109090909090909,14.215384615384615,0
166,6,Centurion,Kolkata Knight Riders,bat,188,Chennai Super Kings,183,6,6,7,9.631578947368421,6.0,1
7908,3,Jaipur,Kolkata Knight Riders,field,165,Rajasthan Royals,59,107,81,9,9.076923076923077,7.925925925925926,1
243,6,Chandigarh,Kings XI Punjab,field,188,Chennai Super Kings,86,103,66,9,9.555555555555555,9.363636363636363,1
36,1,Hyderabad,Kolkata Knight Riders,field,209,Sunrisers Hyderabad,36,174,89,8,6.967741935483871,11.730337078651685,0
333,3,Chandigarh,Royal Challengers Bangalore,field,163,Kings XI Punjab,134,30,21,7,8.121212121212121,8.571428571428571,1
11328,1,Delhi,Delhi Capitals,field,168,Kings XI Punjab,24,145,101,9,7.578947368421052,8.613861386138614,1
11143,1,Bengaluru,Royal Challengers Bangalore,field,197,Mumbai Indians,76,122,65,8,8.290909090909091,11.261538461538462,0
205,6,Chandigarh,Royal Challengers Bangalore,bat,181,Kings XI Punjab,5,177,114,10,5.0,9.31578947368421,1
455,2,Delhi,Rajasthan Royals,bat,132,Sunrisers Hyderabad,120,13,10,4,6.545454545454546,7.8,1
552,5,Chandigarh,Kings XI Punjab,bat,172,Mumbai Indians,67,106,67,8,7.584905660377358,9.492537313432836,0
326,6,Bangalore,Royal Challengers Bangalore,bat,195,Rajasthan Royals,76,120,60,7,7.6,12.0,0
63,3,Mumbai,Royal Challengers Bangalore,bat,165,Mumbai Indians,45,121,81,9,6.923076923076923,8.962962962962964,1
188,5,Mumbai,Royal Challengers Bangalore,bat,151,Mumbai Indians,85,67,61,9,8.64406779661017,6.590163934426229,1
11316,3,Jaipur,Chennai Super Kings,field,158,Rajasthan Royals,133,26,9,5,7.1891891891891895,17.333333333333332,1
81,6,Chandigarh,Kolkata Knight Riders,bat,178,Kings XI Punjab,16,163,108,10,8.0,9.055555555555555,0
198,3,Ahmedabad,Chennai Super Kings,bat,177,Rajasthan Royals,91,87,45,7,7.28,11.6,0
81,3,Chandigarh,Kolkata Knight Riders,bat,178,Kings XI Punjab,50,129,63,6,5.2631578947368425,12.285714285714286,0
7936,2,Jaipur,Rajasthan Royals,bat,188,Chennai Super Kings,71,118,76,8,9.681818181818182,9.31578947368421,1
520,4,Pune,Kings XI Punjab,field,162,Rajasthan Royals,52,111,80,7,7.8,8.325,0
212,6,Jaipur,Rajasthan Royals,bat,153,Kings XI Punjab,82,72,78,10,11.714285714285714,5.538461538461538,1
398,2,Jaipur,Rajasthan Royals,field,124,Kings XI Punjab,58,67,76,8,7.909090909090909,5.2894736842105265,1
11312,6,Jaipur,Kolkata Knight Riders,field,150,Rajasthan Royals,151,0,36,8,10.785714285714286,0.0,1
631,4,Kolkata,Sunrisers Hyderabad,field,171,Kolkata Knight Riders,46,126,86,9,8.117647058823529,8.790697674418604,0
11147,5,Hyderabad,Royal Challengers Bangalore,field,233,Sunrisers Hyderabad,6,228,115,10,7.2,11.895652173913044,0
570,3,Mumbai,Kolkata Knight Riders,bat,199,Rajasthan Royals,146,54,27,5,9.419354838709678,12.0,0
134,5,Durban,Royal Challengers Bangalore,bat,139,Kolkata Knight Riders,64,76,61,10,6.508474576271187,7.475409836065574,1
45,4,Bangalore,Kolkata Knight Riders,field,158,Royal Challengers Bangalore,154,5,38,7,11.268292682926829,0.7894736842105263,1
575,3,Ranchi,Chennai Super Kings,field,139,Royal Challengers Bangalore,108,32,21,6,6.545454545454546,9.142857142857142,1
106,2,Mumbai,Mumbai Indians,field,189,Kings XI Punjab,127,63,40,7,9.525,9.45,0
547,5,Chennai,Kolkata Knight Riders,field,134,Chennai Super Kings,75,60,49,7,6.338028169014085,7.346938775510204,0
11319,4,Mohali,Royal Challengers Bangalore,field,180,Kings XI Punjab,152,29,14,8,8.60377358490566,12.428571428571429,1
540,2,Ahmedabad,Royal Challengers Bangalore,field,130,Rajasthan Royals,36,95,94,10,8.307692307692308,6.0638297872340425,1
493,4,Hyderabad,Mumbai Indians,bat,157,Sunrisers Hyderabad,60,98,68,9,6.923076923076923,8.647058823529411,1
506,2,Kolkata,Royal Challengers Bangalore,field,195,Kolkata Knight Riders,129,67,22,6,7.8979591836734695,18.272727272727273,0
581,2,Kolkata,Mumbai Indians,field,187,Kolkata Knight Riders,59,129,76,9,8.045454545454545,10.18421052631579,1
391,1,Chandigarh,Chennai Super Kings,field,138,Kings XI Punjab,38,101,83,10,6.162162162162162,7.301204819277109,1
299,2,Mumbai,Rajasthan Royals,bat,133,Mumbai Indians,34,100,94,10,7.846153846153846,6.382978723404255,1
50,5,Mumbai,Mumbai Indians,field,230,Kings XI Punjab,100,131,67,9,11.320754716981131,11.73134328358209,0
455,3,Delhi,Rajasthan Royals,bat,132,Sunrisers Hyderabad,56,77,63,6,5.894736842105263,7.333333333333333,1
536,1,Ahmedabad,Kings XI Punjab,field,191,Rajasthan Royals,3,189,107,9,1.3846153846153846,10.598130841121495,1
7943,3,Mumbai,Kings XI Punjab,field,197,Mumbai Indians,37,161,93,9,8.222222222222221,10.387096774193548,0
84,6,Bangalore,Kings XI Punjab,field,126,Royal Challengers Bangalore,22,105,102,9,7.333333333333333,6.176470588235294,1
468,3,Sharjah,Royal Challengers Bangalore,field,150,Kolkata Knight Riders,10,141,111,10,6.666666666666667,7.621621621621622,0
234,3,Mumbai,Mumbai Indians,bat,168,Chennai Super Kings,45,124,63,9,4.7368421052631575,11.80952380952381,0
12,3,Bangalore,Mumbai Indians,field,142,Royal Challengers Bangalore,126,17,15,4,7.2,6.8,1
63,6,Mumbai,Royal Challengers Bangalore,bat,165,Mumbai Indians,68,98,66,8,7.555555555555555,8.909090909090908,1
11140,4,Jaipur,Rajasthan Royals,field,200,Kings XI Punjab,97,104,56,9,9.09375,11.142857142857142,0
534,4,Bangalore,Royal Challengers Bangalore,field,209,Mumbai Indians,12,198,104,10,4.5,11.423076923076923,0
613,5,Visakhapatnam,Mumbai Indians,field,177,Sunrisers Hyderabad,38,140,79,5,5.560975609756097,10.632911392405063,0
188,2,Mumbai,Royal Challengers Bangalore,bat,151,Mumbai Indians,0,152,118,10,0.0,7.728813559322034,1
501,2,Ahmedabad,Rajasthan Royals,bat,178,Mumbai Indians,104,75,22,3,6.36734693877551,20.454545454545453,0
7894,8,Mumbai,Chennai Super Kings,field,169,Mumbai Indians,126,44,16,2,7.269230769230769,16.5,1
11147,2,Hyderabad,Royal Challengers Bangalore,field,233,Sunrisers Hyderabad,70,164,46,4,5.675675675675675,21.391304347826086,0
7941,3,Indore,Royal Challengers Bangalore,field,93,Kings XI Punjab,10,84,111,10,6.666666666666667,4.54054054054054,1
432,4,Bangalore,Royal Challengers Bangalore,bat,161,Sunrisers Hyderabad,23,139,98,10,6.2727272727272725,8.510204081632653,1
166,4,Centurion,Kolkata Knight Riders,bat,188,Chennai Super Kings,46,143,86,9,8.117647058823529,9.976744186046512,1
447,3,Mumbai,Rajasthan Royals,field,166,Mumbai Indians,26,141,93,8,5.777777777777778,9.096774193548388,0
69,2,Chandigarh,Mumbai Indians,field,182,Kings XI Punjab,19,164,100,8,5.7,9.84,0
524,3,Mumbai,Mumbai Indians,field,177,Kings XI Punjab,26,152,69,6,3.0588235294117645,13.217391304347826,0
7916,1,Mumbai,Mumbai Indians,field,130,Sunrisers Hyderabad,24,107,83,7,3.891891891891892,7.734939759036145,0
11415,1,Hyderabad,Chennai Super Kings,bat,152,Mumbai Indians,118,35,17,6,6.87378640776699,12.352941176470589,0
500,6,Hyderabad,Kolkata Knight Riders,bat,142,Sunrisers Hyderabad,6,137,114,10,6.0,7.2105263157894735,1
471,4,Abu Dhabi,Rajasthan Royals,field,70,Royal Challengers Bangalore,35,36,86,8,6.176470588235294,2.511627906976744,1
398,3,Jaipur,Rajasthan Royals,field,124,Kings XI Punjab,105,20,21,6,6.363636363636363,5.714285714285714,1
580,6,Bangalore,Sunrisers Hyderabad,field,227,Royal Challengers Bangalore,99,129,54,6,9.0,14.333333333333334,0
391,3,Chandigarh,Chennai Super Kings,field,138,Kings XI Punjab,10,129,105,10,4.0,7.371428571428571,1
479,5,Mumbai,Mumbai Indians,bat,168,Kings XI Punjab,60,109,79,8,8.78048780487805,8.278481012658228,1
226,5,Bangalore,Royal Challengers Bangalore,field,191,Mumbai Indians,37,155,79,8,5.414634146341464,11.772151898734178,0
517,5,Bangalore,Kolkata Knight Riders,field,199,Kings XI Punjab,147,53,31,7,9.910112359550562,10.258064516129032,1
11415,1,Hyderabad,Chennai Super Kings,bat,152,Mumbai Indians,77,76,53,7,6.895522388059701,8.60377358490566,0
156,3,Centurion,Royal Challengers Bangalore,field,173,Kolkata Knight Riders,4,170,111,10,2.6666666666666665,9.18918918918919,1
517,5,Bangalore,Kolkata Knight Riders,field,199,Kings XI Punjab,10,190,115,9,12.0,9.91304347826087,1
142,2,Port Elizabeth,Kings XI Punjab,bat,153,Kolkata Knight Riders,110,44,34,6,7.674418604651163,7.764705882352941,1
532,6,Pune,Kolkata Knight Riders,field,155,Kings XI Punjab,60,96,78,7,8.571428571428571,7.384615384615385,1
326,3,Bangalore,Royal Challengers Bangalore,bat,195,Rajasthan Royals,78,118,57,6,7.428571428571429,12.421052631578947,0
119,6,Cape Town,Rajasthan Royals,bat,133,Royal Challengers Bangalore,5,129,108,9,2.5,7.166666666666667,0
448,2,Chandigarh,Kings XI Punjab,field,190,Royal Challengers Bangalore,42,149,82,8,6.631578947368421,10.902439024390244,1
306,1,Chennai,Mumbai Indians,field,185,Royal Challengers Bangalore,14,172,113,10,12.0,9.132743362831858,0
11314,6,Chennai,Chennai Super Kings,field,114,Kolkata Knight Riders,45,70,78,8,6.428571428571429,5.384615384615385,1
1,5,Hyderabad,Royal Challengers Bangalore,field,207,Sunrisers Hyderabad,44,164,91,10,9.10344827586207,10.813186813186814,0
11337,4,Delhi,Royal Challengers Bangalore,bat,193,Delhi Capitals,77,117,68,8,8.884615384615385,10.323529411764707,0
487,4,Ahmedabad,Rajasthan Royals,field,134,Sunrisers Hyderabad,43,92,74,6,5.608695652173913,7.45945945945946,0
631,5,Kolkata,Sunrisers Hyderabad,field,171,Kolkata Knight Riders,73,99,61,9,7.423728813559322,9.737704918032787,0
370,6,Mumbai,Mumbai Indians,field,140,Kolkata Knight Riders,20,121,90,10,4.0,8.066666666666666,0
449,1,Hyderabad,Rajasthan Royals,bat,136,Sunrisers Hyderabad,15,122,107,10,6.923076923076923,6.841121495327103,0
11317,6,Kolkata,Delhi Capitals,field,183,Kolkata Knight Riders,98,86,54,8,8.909090909090908,9.555555555555555,1
361,6,Jaipur,Chennai Super Kings,field,126,Rajasthan Royals,15,112,102,9,5.0,6.588235294117647,1
162,2,Port Elizabeth,Chennai Super Kings,bat,147,Mumbai Indians,41,107,76,8,5.590909090909091,8.447368421052632,1
314,2,Jaipur,Kolkata Knight Riders,field,164,Rajasthan Royals,43,122,70,6,5.16,10.457142857142857,0
53,4,Kolkata,Kolkata Knight Riders,field,173,Mumbai Indians,60,114,80,6,9.0,8.55,0
615,4,Chandigarh,Kings XI Punjab,field,175,Royal Challengers Bangalore,119,57,32,7,8.113636363636363,10.6875,0
381,4,Chennai,Kolkata Knight Riders,bat,190,Chennai Super Kings,151,40,26,8,9.638297872340425,9.23076923076923,1
226,5,Bangalore,Royal Challengers Bangalore,field,191,Mumbai Indians,88,104,37,5,6.36144578313253,16.864864864864863,0
74,7,Bangalore,Royal Challengers Bangalore,bat,178,Chennai Super Kings,55,124,77,9,7.674418604651163,9.662337662337663,0
7937,1,Indore,Kings XI Punjab,field,250,Kolkata Knight Riders,38,213,101,10,12.0,12.653465346534654,0
550,6,Bangalore,Royal Challengers Bangalore,field,111,Kolkata Knight Riders,80,32,78,8,11.428571428571429,2.4615384615384617,1
227,1,Kolkata,Kolkata Knight Riders,bat,132,Rajasthan Royals,30,103,95,8,7.2,6.505263157894737,1
256,2,Chandigarh,Rajasthan Royals,field,195,Kings XI Punjab,57,139,64,6,6.107142857142857,13.03125,0
617,6,Bangalore,Mumbai Indians,field,151,Royal Challengers Bangalore,76,76,48,8,6.333333333333333,9.5,1
148,2,Centurion,Rajasthan Royals,field,105,Royal Challengers Bangalore,4,102,106,10,1.7142857142857142,5.773584905660377,1
570,2,Mumbai,Kolkata Knight Riders,bat,199,Rajasthan Royals,132,68,40,6,9.9,10.2,0
7946,6,Jaipur,Royal Challengers Bangalore,bat,174,Rajasthan Royals,75,100,72,9,9.375,8.333333333333334,0
160,2,Durban,Mumbai Indians,bat,145,Rajasthan Royals,78,68,40,5,5.85,10.2,0
10,6,Mumbai,Mumbai Indians,field,158,Sunrisers Hyderabad,6,153,114,10,6.0,8.052631578947368,1
7922,4,Bengaluru,Kolkata Knight Riders,field,185,Royal Challengers Bangalore,179,7,8,6,9.589285714285714,5.25,1
558,1,Mumbai,Rajasthan Royals,field,201,Sunrisers Hyderabad,12,190,107,9,5.538461538461538,10.654205607476635,0
305,5,Mumbai,Mumbai Indians,field,147,Kolkata Knight Riders,83,65,67,8,9.39622641509434,5.82089552238806,1
242,2,Bangalore,Mumbai Indians,field,140,Royal Challengers Bangalore,70,71,64,9,7.5,6.65625,1
219,4,Jaipur,Rajasthan Royals,field,174,Mumbai Indians,45,130,74,6,5.869565217391305,10.54054054054054,0
11337,4,Delhi,Royal Challengers Bangalore,bat,193,Delhi Capitals,71,123,74,8,9.26086956521739,9.972972972972974,0
11339,6,Hyderabad,Kings XI Punjab,field,232,Sunrisers Hyderabad,106,127,48,7,8.833333333333334,15.875,0
334,1,Chennai,Chennai Super Kings,bat,146,Rajasthan Royals,45,102,83,10,7.297297297297297,7.373493975903615,1
53,4,Kolkata,Kolkata Knight Riders,field,173,Mumbai Indians,102,72,56,5,9.5625,7.714285714285714,0
14,4,Kolkata,Sunrisers Hyderabad,field,172,Kolkata Knight Riders,9,164,110,10,5.4,8.945454545454545,0
69,3,Chandigarh,Mumbai Indians,field,182,Kings XI Punjab,106,77,21,2,6.424242424242424,22.0,0
168,2,Durban,Kolkata Knight Riders,field,101,Rajasthan Royals,29,73,88,7,5.4375,4.9772727272727275,1
11415,3,Hyderabad,Chennai Super Kings,bat,152,Mumbai Indians,29,124,99,10,8.285714285714286,7.515151515151516,0
205,6,Chandigarh,Royal Challengers Bangalore,bat,181,Kings XI Punjab,101,81,42,8,7.769230769230769,11.571428571428571,1
562,7,Mumbai,Mumbai Indians,bat,235,Royal Challengers Bangalore,35,201,89,9,6.774193548387097,13.55056179775281,0
7944,3,Bengaluru,Sunrisers Hyderabad,field,222,Royal Challengers Bangalore,30,193,99,10,8.571428571428571,11.696969696969697,0
11323,7,Mohali,Rajasthan Royals,field,190,Kings XI Punjab,30,161,101,10,9.473684210526315,9.564356435643564,0
88,5,Kolkata,Royal Challengers Bangalore,bat,129,Kolkata Knight Riders,95,35,37,7,6.867469879518072,5.675675675675675,0
69,2,Chandigarh,Mumbai Indians,field,182,Kings XI Punjab,61,122,70,8,7.32,10.457142857142857,0
363,6,Kolkata,Kolkata Knight Riders,bat,182,Mumbai Indians,49,134,72,8,6.125,11.166666666666666,0
425,1,Chennai,Kings XI Punjab,bat,186,Chennai Super Kings,168,19,5,6,8.765217391304347,22.8,0
198,6,Ahmedabad,Chennai Super Kings,bat,177,Rajasthan Royals,4,174,114,10,4.0,9.157894736842104,0
343,4,Chennai,Chennai Super Kings,bat,156,Kings XI Punjab,123,34,14,4,6.962264150943396,14.571428571428571,0
305,2,Mumbai,Mumbai Indians,field,147,Kolkata Knight Riders,107,41,40,6,8.025,6.15,1
7951,1,Kolkata,Rajasthan Royals,field,179,Kolkata Knight Riders,76,104,65,9,8.290909090909091,9.6,0
7909,4,Mohali,Sunrisers Hyderabad,bat,201,Kings XI Punjab,85,117,50,7,7.285714285714286,14.04,0
496,1,Hyderabad,Kings XI Punjab,field,205,Sunrisers Hyderabad,87,119,83,9,14.108108108108109,8.602409638554217,1
448,7,Chandigarh,Kings XI Punjab,field,190,Royal Challengers Bangalore,138,53,29,6,9.098901098901099,10.96551724137931,1
575,2,Ranchi,Chennai Super Kings,field,139,Royal Challengers Bangalore,82,58,40,7,6.15,8.7,1
27,4,Kolkata,Royal Challengers Bangalore,field,131,Kolkata Knight Riders,24,108,98,7,6.545454545454546,6.612244897959184,0
288,6,Jaipur,Royal Challengers Bangalore,field,146,Rajasthan Royals,126,21,30,9,8.4,4.2,1
11144,3,Hyderabad,Sunrisers Hyderabad,bat,203,Rajasthan Royals,123,81,57,9,11.714285714285714,8.526315789473685,1
7904,1,Bengaluru,Royal Challengers Bangalore,field,231,Rajasthan Royals,180,52,11,5,9.908256880733944,28.363636363636363,0
497,2,Cuttack,Kolkata Knight Riders,field,141,Mumbai Indians,92,50,40,9,6.9,7.5,1
192,4,Bangalore,Chennai Super Kings,field,171,Royal Challengers Bangalore,95,77,32,5,6.4772727272727275,14.4375,0
71,4,Chennai,Chennai Super Kings,bat,147,Kolkata Knight Riders,145,3,20,9,8.7,0.9,1
116,4,Mumbai,Chennai Super Kings,bat,112,Kings XI Punjab,51,62,74,9,6.6521739130434785,5.027027027027027,1
7943,3,Mumbai,Kings XI Punjab,field,197,Mumbai Indians,173,25,9,7,9.35135135135135,16.666666666666668,0
447,3,Mumbai,Rajasthan Royals,field,166,Mumbai Indians,124,43,21,4,7.515151515151516,12.285714285714286,0
173,1,Johannesburg,Royal Challengers Bangalore,field,146,Chennai Super Kings,94,53,47,8,7.726027397260274,6.76595744680851,1
193,5,Chandigarh,Kings XI Punjab,field,183,Rajasthan Royals,107,77,55,8,9.876923076923077,8.4,0
7947,5,Hyderabad,Kolkata Knight Riders,bat,183,Sunrisers Hyderabad,56,128,97,9,14.608695652173912,7.917525773195877,1
432,6,Bangalore,Royal Challengers Bangalore,bat,161,Sunrisers Hyderabad,96,66,48,7,8.0,8.25,1
11343,6,Mohali,Kolkata Knight Riders,field,186,Kings XI Punjab,91,96,66,9,10.11111111111111,8.727272727272727,1
201,5,Mumbai,Mumbai Indians,field,163,Kings XI Punjab,19,145,103,10,6.705882352941177,8.446601941747574,1
487,3,Ahmedabad,Rajasthan Royals,field,134,Sunrisers Hyderabad,28,107,93,8,6.222222222222222,6.903225806451613,0
355,2,Mumbai,Mumbai Indians,field,173,Chennai Super Kings,150,24,10,5,8.181818181818182,14.4,1
516,3,Mumbai,Chennai Super Kings,field,226,Kings XI Punjab,119,108,63,7,12.526315789473685,10.285714285714286,0
11144,6,Hyderabad,Sunrisers Hyderabad,bat,203,Rajasthan Royals,172,32,30,7,11.466666666666667,6.4,1
563,2,Chennai,Rajasthan Royals,bat,157,Chennai Super Kings,111,47,22,5,6.795918367346939,12.818181818181818,0
343,5,Chennai,Chennai Super Kings,bat,156,Kings XI Punjab,63,94,73,8,8.042553191489361,7.726027397260274,0
